areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
Washington Heights,Manhattan,neighborhood,,1100.0,1150.0,1115.0,1100.0,1200.0,1183.0,,,,1100.0,,,,,,1260.0,1330.0,1230.0,1328.0,,,,,1088.0,1195.0,1195.0,1250.0,1250.0,1273.0,1250.0,1350.0,1350.0,1400.0,1400.0,1375.0,1387.0,1363.0,1300.0,1295.0,1310.0,1338.0,1350.0,1395.0,1399.0,1350.0,1350.0,1350.0,1395.0,1395.0,1350.0,1350.0,1363.0,1350.0,1350.0,1395.0,1350.0,1350.0,1371.0,1371.0,1400.0,1415.0,1450.0,1400.0,1450.0,1450.0,1450.0,1473.0,1495.0,1499.0,1500.0,1450.0,1495.0,1475.0,1500.0,1530.0,1495.0,1500.0,1500.0,1500.0,1550.0,1548.0,1600.0,1650.0,1625.0,1550.0,1550.0,1550.0,1595.0,1575.0,1595.0,1635.0,1625.0,1695.0,1615.0,1645.0,1595.0,1600.0,1595.0,1650.0,1650.0,1673.0,1650.0,1600.0,1675.0,1695.0
West Harlem,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Village,Manhattan,neighborhood,2400.0,2400.0,2363.0,2295.0,2200.0,2200.0,2200.0,2250.0,2400.0,2575.0,2675.0,2573.0,2600.0,2600.0,2448.0,2525.0,2600.0,2500.0,2500.0,2500.0,2500.0,2400.0,2500.0,2473.0,2400.0,2505.0,2400.0,2498.0,2575.0,2450.0,2600.0,2595.0,2550.0,2500.0,2500.0,2550.0,2600.0,2700.0,2700.0,2650.0,2600.0,2500.0,2500.0,2550.0,2600.0,2598.0,2625.0,2695.0,2700.0,2625.0,2725.0,2750.0,2700.0,2700.0,2650.0,2700.0,2895.0,2800.0,2650.0,2873.0,2750.0,2788.0,2999.0,2750.0,2795.0,2699.0,2700.0,2800.0,2800.0,2850.0,2870.0,2700.0,2825.0,2850.0,2850.0,2900.0,2850.0,2763.0,2763.0,2945.0,2970.0,2800.0,2700.0,2750.0,2995.0,2908.0,2800.0,2750.0,2750.0,2795.0,2800.0,2875.0,2800.0,2871.0,2795.0,2800.0,2875.0,2850.0,3000.0,2995.0,2900.0,2800.0,2785.0,2895.0,2800.0,2895.0
Westchester Village,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitestone,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamsburg,Brooklyn,neighborhood,1913.0,1948.0,2095.0,2163.0,2080.0,2000.0,2020.0,2325.0,2700.0,2675.0,2575.0,2850.0,2400.0,2100.0,2225.0,2253.0,2206.0,2255.0,2200.0,2595.0,2406.0,2500.0,2500.0,2225.0,2600.0,2950.0,2861.0,2850.0,2575.0,2500.0,2500.0,2500.0,2500.0,2400.0,2500.0,2600.0,2600.0,2600.0,2600.0,2500.0,2498.0,2575.0,2533.0,2550.0,2575.0,2600.0,2600.0,2375.0,2450.0,2450.0,2550.0,2608.0,2635.0,2600.0,2660.0,2677.0,2605.0,2631.0,2595.0,2574.0,2550.0,2610.0,2672.0,2700.0,2700.0,2700.0,2750.0,2698.0,2735.0,2764.0,2703.0,2700.0,2655.0,2650.0,2638.0,2603.0,2680.0,2681.0,2693.0,2685.0,2666.0,2650.0,2566.0,2550.0,2590.0,2623.0,2630.0,2650.0,2603.0,2625.0,2660.0,2695.0,2695.0,2650.0,2518.0,2475.0,2400.0,2490.0,2466.0,2529.0,2538.0,2500.0,2500.0,2500.0,2485.0,2500.0
Windsor Terrace,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.0,,,,,,,,,,1824.0,,1675.0,1688.0,,,,,,1663.0,,,,,,,,,,1700.0,1871.0,1850.0,2000.0,1815.0,,,,,,,,,,1825.0,1937.0,2000.0,1850.0,,,
Woodhaven,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodlawn,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodside,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.0,,1350.0,1375.0,1375.0,1450.0,1450.0,1450.0,,1508.0,1488.0,1465.0,1388.0,1350.0,1350.0,1493.0,1450.0,1450.0,,1500.0,1490.0,1520.0,1490.0,1500.0,1500.0,1595.0
Woodstock,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
