areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
Lower East Side,Manhattan,neighborhood,1995.0,1975.0,1900.0,1850.0,2050.0,2100.0,2100.0,2050.0,2200.0,2300.0,2300.0,2250.0,2225.0,2250.0,2195.0,2100.0,2195.0,2198.0,2195.0,2200.0,2274.0,2285.0,2200.0,2100.0,2195.0,2395.0,2395.0,2473.0,2350.0,2350.0,2350.0,2373.0,2495.0,2395.0,2395.0,2395.0,2395.0,2395.0,2425.0,2400.0,2395.0,2395.0,2350.0,2300.0,2398.0,2295.0,2295.0,2395.0,2410.0,2493.0,2495.0,2495.0,2550.0,2550.0,2595.0,2595.0,2500.0,2450.0,2495.0,2500.0,2495.0,2500.0,2495.0,2495.0,2500.0,2650.0,2675.0,2650.0,2723.0,2600.0,2600.0,2650.0,2700.0,2650.0,2600.0,2595.0,2650.0,2700.0,2750.0,2750.0,2698.0,2588.0,2600.0,2495.0,2500.0,2600.0,2598.0,2600.0,2650.0,2548.0,2600.0,2650.0,2600.0,2500.0,2498.0,2500.0,2500.0,2495.0,2500.0,2599.0,2597.0,2650.0,2650.0,2700.0,2900.0,2695.0
Manhattan,Manhattan,borough,2675.0,2650.0,2614.0,2700.0,2700.0,2750.0,2800.0,2800.0,2890.0,2853.0,2800.0,2800.0,2800.0,2850.0,2850.0,2895.0,2950.0,3000.0,2990.0,3000.0,3000.0,3000.0,3050.0,3000.0,3000.0,3000.0,3000.0,3050.0,3048.0,3000.0,3000.0,3000.0,3050.0,3000.0,3000.0,3050.0,3000.0,3100.0,3100.0,3100.0,3050.0,3000.0,3000.0,3100.0,3125.0,3100.0,3165.0,3179.0,3125.0,3150.0,3195.0,3200.0,3200.0,3189.0,3100.0,3099.0,3100.0,3100.0,3100.0,3150.0,3195.0,3200.0,3200.0,3200.0,3220.0,3250.0,3275.0,3300.0,3300.0,3250.0,3200.0,3250.0,3250.0,3250.0,3300.0,3300.0,3300.0,3295.0,3226.0,3200.0,3200.0,3200.0,3195.0,3195.0,3150.0,3200.0,3200.0,3200.0,3200.0,3200.0,3175.0,3200.0,3200.0,3150.0,3100.0,3132.0,3150.0,3110.0,3150.0,3112.0,3125.0,3150.0,3150.0,3150.0,3150.0,3200.0
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattanville,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.0,2250.0
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,1587.0,,,,,1500.0,1500.0,1513.0,,1550.0,,,,,,,1500.0,,,1600.0,1575.0,1600.0,1600.0,1650.0,1663.0,1600.0,1675.0,,1650.0,1600.0,1500.0,1600.0,1550.0,,1599.0,1525.0,1575.0,,,1645.0,1750.0
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midtown,Manhattan,neighborhood,3250.0,3425.0,3475.0,3750.0,3600.0,3600.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3700.0,3600.0,3573.0,3750.0,3700.0,3700.0,3925.0,3973.0,3800.0,3800.0,3795.0,3600.0,3650.0,3695.0,3675.0,3700.0,3725.0,3695.0,3795.0,3795.0,3700.0,3785.0,3800.0,3800.0,3700.0,3685.0,3695.0,3725.0,3700.0,3738.0,3750.0,3750.0,3700.0,3700.0,3625.0,3600.0,3695.0,3700.0,3798.0,3750.0,3750.0,3785.0,3750.0,3750.0,3750.0,3800.0,3850.0,3800.0,3800.0,3798.0,3800.0,3875.0,4000.0,3960.0,3973.0,3850.0,3800.0,3850.0,3800.0,3700.0,3700.0,3750.0,3725.0,3750.0,3800.0,3850.0,3895.0,3800.0,3795.0,3700.0,3617.0,3700.0,3600.0,3600.0,3600.0,3688.0,3744.0,3750.0,3700.0,3600.0,3682.0,3677.0,3609.0,3574.0,3598.0,3600.0,3595.0,3573.0,3692.0,3754.0,3750.0,3745.0,3695.0,3750.0
Midtown East,Manhattan,neighborhood,2675.0,2675.0,2700.0,2795.0,2800.0,2800.0,2850.0,2900.0,2900.0,2850.0,2873.0,2850.0,2895.0,2895.0,2900.0,3000.0,3000.0,3040.0,3150.0,3100.0,3100.0,3100.0,3100.0,3000.0,3010.0,3095.0,3095.0,3100.0,3150.0,3150.0,3000.0,3100.0,3150.0,3100.0,3095.0,3100.0,3098.0,3195.0,3100.0,3100.0,3100.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3250.0,3200.0,3200.0,3206.0,3250.0,3250.0,3295.0,3255.0,3250.0,3200.0,3200.0,3238.0,3275.0,3295.0,3300.0,3309.0,3300.0,3350.0,3400.0,3435.0,3354.0,3395.0,3295.0,3250.0,3300.0,3295.0,3369.0,3395.0,3395.0,3400.0,3400.0,3350.0,3300.0,3300.0,3295.0,3300.0,3300.0,3295.0,3350.0,3395.0,3395.0,3393.0,3350.0,3300.0,3300.0,3295.0,3295.0,3188.0,3200.0,3220.0,3295.0,3252.0,3300.0,3318.0,3325.0,3346.0,3360.0,3400.0,3400.0
Midtown South,Manhattan,neighborhood,2850.0,2850.0,3000.0,3238.0,3315.0,3213.0,3300.0,3225.0,3210.0,3220.0,3250.0,3300.0,3300.0,3300.0,3295.0,3300.0,3300.0,3395.0,3300.0,3350.0,3295.0,3298.0,3463.0,3400.0,3500.0,3300.0,3213.0,3300.0,3575.0,3500.0,3525.0,3495.0,3495.0,3495.0,3450.0,3438.0,3425.0,3500.0,3495.0,3450.0,3500.0,3500.0,3550.0,3550.0,3527.0,3598.0,3595.0,3498.0,3461.0,3595.0,3525.0,3673.0,3795.0,3730.0,3700.0,3763.0,3650.0,3650.0,3850.0,3850.0,3800.0,3795.0,3895.0,3950.0,3950.0,3950.0,3900.0,3995.0,4000.0,3995.0,3957.0,3995.0,3995.0,4038.0,3999.0,3995.0,4000.0,3995.0,4000.0,3998.0,4050.0,4020.0,4015.0,3995.0,3964.0,3995.0,4093.0,4015.0,3995.0,3964.0,3995.0,4025.0,4020.0,3994.0,3695.0,3695.0,3595.0,3600.0,3650.0,3695.0,3695.0,4149.0,3938.0,4053.0,3967.0,3948.0
Midtown West,Manhattan,neighborhood,2650.0,2690.0,2650.0,2687.0,2792.0,2825.0,3000.0,2950.0,2983.0,3000.0,2950.0,2900.0,2900.0,2995.0,3060.0,3100.0,3200.0,3100.0,3200.0,3200.0,3200.0,3150.0,3190.0,3195.0,3100.0,3015.0,3200.0,3238.0,3260.0,3293.0,3290.0,3250.0,3295.0,3300.0,3350.0,3340.0,3250.0,3225.0,3293.0,3295.0,3290.0,3300.0,3250.0,3300.0,3295.0,3275.0,3275.0,3300.0,3300.0,3350.0,3425.0,3450.0,3475.0,3495.0,3450.0,3400.0,3398.0,3400.0,3400.0,3400.0,3321.0,3350.0,3400.0,3400.0,3500.0,3500.0,3480.0,3480.0,3400.0,3390.0,3300.0,3317.0,3250.0,3300.0,3370.0,3490.0,3500.0,3495.0,3400.0,3380.0,3350.0,3319.0,3300.0,3282.0,3288.0,3365.0,3295.0,3400.0,3450.0,3450.0,3450.0,3483.0,3324.0,3295.0,3287.0,3295.0,3333.0,3320.0,3320.0,3369.0,3413.0,3450.0,3400.0,3450.0,3503.0,3500.0
Midwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,1300.0,1450.0,1450.0,1275.0,1300.0,1300.0,1300.0,1350.0,,1375.0,1375.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1250.0,1250.0,1250.0,1275.0,1250.0,1300.0,1315.0,1308.0,1300.0,1300.0,1285.0,1295.0,1350.0,1350.0,1350.0,1385.0,1400.0,1450.0,1450.0,1450.0,1450.0,1425.0,1437.0,1398.0,1400.0,1450.0,1450.0,1485.0,1500.0,1500.0,1500.0,1500.0,1500.0,1550.0,1550.0,1538.0,1550.0,1515.0,1508.0,1550.0,1542.0,1625.0,1595.0,1585.0,1571.0,1550.0,1575.0,1600.0,1600.0,1645.0,1600.0,1600.0,1575.0,1600.0,1595.0,1600.0,1600.0,1600.0,1600.0,1650.0,1600.0,1650.0,1600.0,1600.0,1625.0,1650.0,1700.0,1700.0,1700.0
Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morningside Heights,Manhattan,neighborhood,1695.0,1800.0,2000.0,1998.0,2025.0,2095.0,2100.0,1888.0,1810.0,,,,,2195.0,2195.0,2173.0,2325.0,2350.0,2150.0,2250.0,2250.0,2250.0,1950.0,,,2050.0,2200.0,2296.0,2950.0,2675.0,2550.0,2498.0,,,,2050.0,2000.0,2448.0,2348.0,2395.0,2475.0,2590.0,2595.0,2595.0,2595.0,2875.0,2775.0,2775.0,3325.0,3225.0,3358.0,3478.0,3495.0,3550.0,3580.0,3580.0,3515.0,3450.0,3425.0,3370.0,2950.0,3260.0,3130.0,3390.0,3390.0,3390.0,3335.0,3390.0,2973.0,3140.0,2800.0,2800.0,2900.0,3173.0,3092.0,3170.0,3118.0,3240.0,3250.0,3100.0,3098.0,2945.0,2848.0,2800.0,2765.0,2695.0,2695.0,2775.0,2775.0,2500.0,2600.0,2745.0,2900.0,2850.0,2800.0,2825.0,2800.0,2695.0,2700.0,2700.0,2750.0,2775.0,2775.0,2600.0,2750.0,2500.0
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1250.0,1295.0,1295.0,1295.0,,,,,,,,,,,,,1350.0,,,,,,1450.0,1525.0,,,,,,,,,,1650.0,1650.0,1650.0,1600.0,,,,,,,,,,,
Morris Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.0,1350.0,1350.0,,1445.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1399.0,1350.0,1425.0,,,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1475.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1525.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1575.0,1600.0,1600.0,1550.0,,,,1600.0,1613.0,1650.0,1699.0,1650.0,1600.0
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1700.0,1700.0,1700.0,1550.0,,,,,,,,,,,1500.0,1550.0,1800.0,1638.0,1696.0,,,,,1900.0,1550.0,1575.0,1825.0,1800.0,1950.0,1825.0,1850.0,1850.0,1819.0,2050.0,2050.0,2000.0,2000.0,1863.0,1825.0,1713.0,1788.0,1850.0,1960.0,2000.0,1980.0
NYC,,city,2500.0,2500.0,2500.0,2595.0,2600.0,2600.0,2675.0,2695.0,2727.0,2700.0,2695.0,2695.0,2653.0,2670.0,2700.0,2700.0,2725.0,2800.0,2800.0,2850.0,2899.0,2900.0,2900.0,2875.0,2857.0,2850.0,2900.0,2905.0,2900.0,2875.0,2850.0,2850.0,2900.0,2895.0,2890.0,2900.0,2850.0,2900.0,2950.0,2900.0,2895.0,2850.0,2850.0,2923.0,2900.0,2878.0,2850.0,2870.0,2850.0,2850.0,2850.0,2900.0,2900.0,2850.0,2750.0,2750.0,2700.0,2690.0,2650.0,2700.0,2750.0,2750.0,2750.0,2783.0,2750.0,2795.0,2795.0,2800.0,2795.0,2755.0,2700.0,2750.0,2800.0,2800.0,2825.0,2838.0,2850.0,2850.0,2800.0,2795.0,2750.0,2750.0,2700.0,2700.0,2650.0,2600.0,2600.0,2610.0,2600.0,2600.0,2595.0,2700.0,2695.0,2647.0,2580.0,2595.0,2570.0,2550.0,2595.0,2600.0,2595.0,2600.0,2600.0,2600.0,2550.0,2500.0
New Hyde Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolita,Manhattan,neighborhood,2650.0,2595.0,2495.0,2650.0,2500.0,2600.0,2625.0,2795.0,2825.0,2900.0,2700.0,2750.0,2800.0,2863.0,2725.0,2950.0,2575.0,2400.0,3023.0,3085.0,3085.0,2575.0,2875.0,2875.0,3248.0,3345.0,3295.0,3298.0,3470.0,3395.0,3345.0,3298.0,3000.0,3098.0,3000.0,3048.0,3095.0,3000.0,3095.0,3095.0,3275.0,3295.0,3298.0,3295.0,3295.0,2500.0,3198.0,3063.0,3000.0,2985.0,2950.0,3200.0,3098.0,3295.0,3395.0,3450.0,3400.0,3325.0,3395.0,3395.0,3495.0,3395.0,3400.0,3595.0,3364.0,3395.0,3295.0,3195.0,3200.0,3395.0,3295.0,3100.0,3295.0,3295.0,3450.0,3600.0,3598.0,3595.0,3398.0,3478.0,3395.0,3350.0,3350.0,3050.0,3350.0,3395.0,3395.0,3395.0,3395.0,3200.0,3198.0,3295.0,3173.0,3000.0,3085.0,3150.0,3150.0,3095.0,3175.0,3050.0,3300.0,3473.0,3395.0,3213.0,3100.0,3166.0
North Brooklyn,Brooklyn,submarket,2300.0,2300.0,2300.0,2350.0,2358.0,2500.0,2500.0,2500.0,2500.0,2550.0,2544.0,2550.0,2544.0,2500.0,2782.0,2757.0,2700.0,2800.0,2782.0,2550.0,2700.0,2700.0,2700.0,2800.0,2850.0,2862.0,2825.0,2867.0,2950.0,2900.0,2825.0,3000.0,3100.0,3050.0,3000.0,3000.0,2900.0,2860.0,2850.0,2850.0,2900.0,3000.0,3100.0,2985.0,2900.0,2899.0,2900.0,2875.0,2877.0,2898.0,2890.0,2900.0,2977.0,3047.0,3100.0,3196.0,3025.0,2981.0,3000.0,3000.0,2950.0,2980.0,2912.0,2983.0,2841.0,2999.0,3000.0,2995.0,2900.0,3000.0,2999.0,3000.0,3025.0,2931.0,2893.0,2857.0,2800.0,2833.0,2940.0,2900.0,2800.0,2900.0,2893.0,2887.0,2850.0,2845.0,2845.0,2795.0,2700.0,2800.0,2795.0,2795.0,2800.0,2750.0,2659.0,2675.0,2700.0,2738.0,2700.0,2700.0,2700.0,2700.0,2700.0,2745.0,2650.0,2700.0
North Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.0,1550.0,,,1575.0,1525.0,,,,,,,1650.0,,,,,,,,,,,,,,,,,,,,,,,1550.0,1610.0,,,,,,,,
Northeast Queens,Queens,submarket,1325.0,1350.0,1375.0,1375.0,1350.0,1350.0,1350.0,1375.0,1338.0,1338.0,1375.0,1363.0,1338.0,1300.0,1300.0,1299.0,1300.0,1297.0,1350.0,1375.0,1350.0,1300.0,1300.0,1300.0,1325.0,1325.0,1400.0,1399.0,1400.0,1400.0,1450.0,1375.0,1375.0,1400.0,1400.0,1413.0,1350.0,1400.0,1395.0,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1500.0,1450.0,1450.0,1495.0,1500.0,1500.0,1540.0,1575.0,1600.0,1600.0,1600.0,1625.0,1600.0,1600.0,1550.0,1550.0,1550.0,1585.0,1600.0,1598.0,1600.0,1600.0,1650.0,1695.0,1695.0,1638.0,1690.0,1698.0,1700.0,1750.0,1750.0,1725.0,1750.0,1700.0,1695.0,1695.0,1695.0,1700.0,1650.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1750.0,1700.0,1725.0,1725.0,1700.0,1700.0,1725.0,1750.0,1750.0,1725.0,1750.0,1750.0,1750.0,1750.0,1700.0
Northwest Brooklyn,Brooklyn,submarket,1988.0,1975.0,1975.0,2000.0,2100.0,2200.0,2250.0,2250.0,2365.0,2300.0,2152.0,2150.0,2150.0,2195.0,2260.0,2300.0,2300.0,2350.0,2400.0,2500.0,2500.0,2500.0,2400.0,2450.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2563.0,2585.0,2600.0,2600.0,2700.0,2600.0,2700.0,2750.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2650.0,2550.0,2600.0,2640.0,2600.0,2654.0,2700.0,2750.0,2712.0,2700.0,2700.0,2650.0,2650.0,2675.0,2666.0,2700.0,2675.0,2700.0,2750.0,2750.0,2700.0,2695.0,2700.0,2795.0,2750.0,2700.0,2695.0,2726.0,2724.0,2800.0,2800.0,2800.0,2800.0,2796.0,2800.0,2800.0,2800.0,2747.0,2700.0,2708.0,2700.0,2750.0,2750.0,2800.0,2800.0,2800.0,2800.0,2795.0,2796.0,2786.0,2800.0,2796.0,2750.0,2768.0,2770.0,2895.0,2950.0,2950.0,2970.0,2850.0,2900.0
Northwest Queens,Queens,submarket,1550.0,1595.0,1603.0,1650.0,1754.0,2000.0,1823.0,1846.0,2136.0,2400.0,2390.0,1800.0,1600.0,1898.0,1750.0,1825.0,1900.0,1995.0,1845.0,1998.0,2000.0,1900.0,2325.0,2050.0,1850.0,2800.0,2800.0,2800.0,2755.0,2725.0,2723.0,2745.0,2595.0,2585.0,2302.0,2300.0,2200.0,2100.0,2000.0,2000.0,2088.0,2075.0,2150.0,2400.0,2530.0,2200.0,2200.0,2100.0,2100.0,2000.0,2000.0,2150.0,2100.0,2200.0,2100.0,2098.0,1995.0,2075.0,2000.0,1963.0,2000.0,2000.0,1950.0,2000.0,2000.0,2100.0,2100.0,2150.0,2100.0,2100.0,2000.0,2100.0,2100.0,2100.0,2150.0,2200.0,2200.0,2250.0,2200.0,2338.0,2300.0,2200.0,2200.0,2100.0,2095.0,2000.0,2000.0,2000.0,1995.0,2000.0,2000.0,2150.0,2085.0,2000.0,2025.0,2025.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2050.0,2100.0,2000.0
Norwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,1295.0,1350.0,1449.0,1350.0,1300.0,1313.0,1338.0,1300.0,1300.0,1313.0,1350.0,1350.0,1350.0,1350.0,1350.0,1400.0,1363.0,1350.0,1375.0,1375.0,1398.0,1400.0,1395.0,1450.0,1425.0,1350.0,1413.0,1398.0,1450.0,1450.0,1495.0,1500.0,1400.0,,1490.0,1413.0,,,,,,,1495.0,1535.0,1500.0,1490.0
Oakland Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,,,,,1700.0,,,,,1700.0,,1675.0,,1673.0,,,,,,,,,,,,
Ocean Parkway,Brooklyn,neighborhood,,,,,,,,,,,,,,1288.0,,,,,,,,,,,,,,,,,,,,,,1350.0,1350.0,1375.0,1363.0,,,,,,,,1400.0,,,,,,,1398.0,1450.0,1438.0,1348.0,1300.0,1350.0,1400.0,1475.0,1475.0,,1495.0,1495.0,1485.0,1450.0,1495.0,1500.0,1500.0,1475.0,1498.0,1550.0,1550.0,1575.0,1575.0,1575.0,1550.0,,1613.0,,,,1600.0,1628.0,1645.0,1650.0,1625.0,1650.0,1650.0,1633.0,1600.0,1600.0,1600.0,1663.0,1650.0,1600.0,1625.0,1650.0,1699.0,1700.0,1700.0,1600.0,1675.0,1700.0,1700.0
Old Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Slope,Brooklyn,neighborhood,1850.0,1850.0,1800.0,1850.0,1900.0,2000.0,2000.0,2000.0,2200.0,2300.0,2000.0,2000.0,1950.0,2150.0,2225.0,2150.0,2100.0,2175.0,2200.0,2250.0,2350.0,2450.0,2450.0,2400.0,2400.0,2300.0,2350.0,2398.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2325.0,2400.0,2350.0,2300.0,2238.0,2200.0,2200.0,2400.0,2400.0,2450.0,2450.0,2450.0,2450.0,2400.0,2400.0,2300.0,2300.0,2395.0,2350.0,2400.0,2450.0,2450.0,2500.0,2500.0,2375.0,2388.0,2550.0,2500.0,2500.0,2500.0,2500.0,2450.0,2475.0,2500.0,2500.0,2500.0,2500.0,2500.0,2550.0,2550.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2493.0,2500.0,2499.0,2450.0,2495.0,2500.0,2500.0,2500.0,2500.0,2450.0,2400.0,2400.0,2450.0,2450.0,2495.0,2495.0,2500.0,2500.0,2495.0,2550.0,2600.0,2650.0
Parkchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0,,,,,,,,,1195.0,1195.0,1225.0,1200.0,1195.0,1195.0,,,,,,,1225.0,1216.0,1210.0,1255.0,,,,,,,,,,,,1300.0,1350.0,1425.0,1425.0,,,,,1400.0,1340.0,1324.0,,1395.0,1360.0,1395.0,1370.0,1415.0,1443.0,,1446.0,1449.0,1475.0,1494.0,,1475.0
Pelham Bay,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1300.0,,,,,,,,,,,,,,,,,,1500.0,1500.0,,,,,,,1450.0,1500.0,,,,,,,,,,,,,1625.0,1700.0,
Pelham Gardens,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Parkway,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomonok,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Morris,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Heights,Brooklyn,neighborhood,1650.0,1600.0,1625.0,1773.0,1950.0,1925.0,1850.0,1800.0,1800.0,1975.0,2000.0,1550.0,1750.0,,,2075.0,2100.0,2100.0,2075.0,,2500.0,2150.0,,2213.0,1900.0,1795.0,1795.0,2150.0,2250.0,2300.0,2150.0,2155.0,,1950.0,1988.0,2100.0,2000.0,2240.0,2150.0,2100.0,2150.0,2150.0,2200.0,2250.0,2250.0,2250.0,2250.0,2225.0,2250.0,2250.0,2200.0,2225.0,2300.0,2300.0,2263.0,2288.0,2250.0,2300.0,2273.0,2250.0,2300.0,2350.0,2350.0,2425.0,2400.0,2350.0,2300.0,2300.0,2450.0,2400.0,2450.0,2375.0,2350.0,2450.0,2538.0,2550.0,2470.0,2550.0,2350.0,2400.0,2498.0,2450.0,2375.0,2400.0,2325.0,2350.0,2450.0,2600.0,2670.0,2700.0,2750.0,2688.0,2700.0,2700.0,2680.0,2680.0,2599.0,2680.0,2680.0,2450.0,2680.0,2680.0,2680.0,2500.0,2500.0,2450.0
Prospect Lefferts Gardens,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,1285.0,1325.0,1350.0,1350.0,,,1350.0,1400.0,,,,,,1575.0,1600.0,1550.0,,1400.0,1500.0,1400.0,1450.0,1535.0,1500.0,1500.0,1550.0,1500.0,1525.0,1575.0,1595.0,1500.0,1525.0,1500.0,1550.0,1585.0,1600.0,1600.0,1595.0,1600.0,1600.0,1600.0,1625.0,1600.0,1650.0,1736.0,1690.0,1675.0,1699.0,1750.0,1900.0,1925.0,1900.0,1892.0,1850.0,1846.0,1785.0,1800.0,1800.0,1750.0,1750.0,1795.0,1795.0,1800.0,1798.0,1833.0,1750.0,1849.0,1800.0,1800.0,1800.0,1840.0,1950.0,1950.0,2000.0,1995.0,1950.0,1950.0
